TotalTimeStopped_p20,TotalTimeStopped_p40,TotalTimeStopped_p50,TotalTimeStopped_p60,TotalTimeStopped_p80,TimeFromFirstStop_p20,TimeFromFirstStop_p40,TimeFromFirstStop_p50,TimeFromFirstStop_p60,TimeFromFirstStop_p80,DistanceToFirstStop_p20,DistanceToFirstStop_p40,DistanceToFirstStop_p50,DistanceToFirstStop_p60,DistanceToFirstStop_p80
0,0,0,0,22,0,0,0,0,44,0.0,0.0,0.0,0.0,70.9
0,0,0,13,23,0,0,0,19,29,0.0,0.0,0.0,52.1,53.8
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,10,15,21,23,0,20,28,38,43,0.0,55.2,64.3,70.4,77.4
0,0,0,12,72,0,0,0,25,80,0.0,0.0,0.0,28.2,30.0
0,0,0,8,23,0,0,0,14,34,0.0,0.0,0.0,32.5,38.7
0,0,0,0,10,0,0,0,0,18,0.0,0.0,0.0,0.0,65.7
0,0,0,0,10,0,0,0,0,17,0.0,0.0,0.0,0.0,23.9
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,17,17,28,156,0,27,27,37,191,0.0,57.5,57.5,72.2,154.3
0,0,14,77,118,0,0,32,90,147,0.0,0.0,52.4,92.2,120.3
0,0,28,34,36,0,0,43,46,50,0.0,0.0,65.0,67.4,69.8
0,0,0,0,11,0,0,0,0,19,0.0,0.0,0.0,0.0,63.8
0,0,7,17,48,0,0,25,35,59,0.0,0.0,83.5,86.2,113.8
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,22,0,0,0,0,29,0.0,0.0,0.0,0.0,55.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
8,28,33,42,63,23,42,50,62,120,56.3,66.5,76.6,114.8,328.9
0,0,0,0,11,0,0,0,0,19,0.0,0.0,0.0,0.0,54.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,12,26,28,63,0,17,36,50,77,0.0,55.7,61.0,65.0,89.8
0,14,17,24,37,0,31,33,41,47,0.0,66.7,69.4,76.8,94.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,17,0,0,0,0,28,0.0,0.0,0.0,0.0,69.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,19,0,0,0,0,28,0.0,0.0,0.0,0.0,57.4
0,0,7,18,24,0,0,29,32,41,0.0,0.0,62.8,65.1,160.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7,16,16,17,20,25,31,31,54,61,49.1,80.1,80.1,81.3,158.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,9,10,29,53,0,17,19,41,62,0.0,58.6,60.8,62.4,73.0
0,0,0,0,22,0,0,0,0,28,0.0,0.0,0.0,0.0,67.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,9,9,17,28,0,16,16,24,36,0.0,57.2,57.2,60.0,63.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,10,0,0,0,0,24,0.0,0.0,0.0,0.0,67.6
0,0,0,0,13,0,0,0,0,26,0.0,0.0,0.0,0.0,72.6
0,0,23,23,24,0,0,33,40,40,0.0,0.0,40.6,53.8,67.7
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
6,7,14,17,22,18,56,62,62,67,74.0,254.6,399.4,401.1,408.8
0,0,0,6,23,0,0,0,16,29,0.0,0.0,0.0,54.1,66.7
0,0,0,9,16,0,0,0,15,24,0.0,0.0,0.0,51.4,61.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,11,12,17,23,0,21,28,30,36,0.0,37.5,50.0,53.4,65.8
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,6,0,0,0,0,14,0.0,0.0,0.0,0.0,56.3
0,0,0,0,14,0,0,0,0,21,0.0,0.0,0.0,0.0,61.8
0,0,0,0,19,0,0,0,0,34,0.0,0.0,0.0,0.0,75.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,14,14,14,18,0,22,22,23,28,0.0,55.3,55.3,64.4,75.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,16,0,0,0,0,24,0.0,0.0,0.0,0.0,53.7
7,18,20,23,42,16,30,32,39,56,6.4,85.7,87.7,110.3,142.7
0,19,19,20,24,0,27,27,27,31,0.0,55.8,55.8,57.4,61.9
0,0,18,39,59,0,0,29,48,77,0.0,0.0,20.7,34.8,67.3
23,28,29,32,42,37,42,44,45,47,74.2,109.7,115.1,117.2,130.4
22,42,47,68,90,35,62,71,94,132,89.3,131.1,185.6,202.7,220.2
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,31,0,0,0,0,36,0.0,0.0,0.0,0.0,48.6
0,0,0,24,27,0,0,0,31,33,0.0,0.0,0.0,33.8,45.7
0,0,0,0,24,0,0,0,0,32,0.0,0.0,0.0,0.0,65.2
0,0,0,0,7,0,0,0,0,11,0.0,0.0,0.0,0.0,54.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,7,12,13,33,0,13,15,17,39,0.0,22.9,27.2,28.6,35.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
57,70,70,70,71,75,77,77,78,78,53.9,54.9,54.9,56.1,71.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,16,17,26,31,0,26,35,38,47,0.0,53.3,55.2,74.9,79.7
0,0,0,0,8,0,0,0,0,17,0.0,0.0,0.0,0.0,70.8
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
48,57,57,62,67,58,70,70,71,74,51.1,53.1,53.1,55.7,66.9
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,9,10,15,19,0,16,21,23,29,0.0,59.4,61.5,67.8,74.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,22,50,50,57,0,33,60,64,66,0.0,53.4,54.8,59.8,73.1
0,20,25,30,42,0,33,33,39,47,0.0,44.8,49.9,56.1,66.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
13,15,17,19,28,37,40,61,75,158,59.7,205.7,298.3,478.1,1287.2
0,0,0,6,10,0,0,0,16,23,0.0,0.0,0.0,19.1,37.5
21,23,23,23,24,26,27,27,28,28,29.0,32.3,32.3,43.3,53.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,8,0,0,0,0,20,0.0,0.0,0.0,0.0,74.0
0,9,12,15,24,0,20,23,26,38,0.0,56.5,63.0,71.3,96.7
0,0,15,16,26,0,0,22,30,38,0.0,0.0,45.5,53.9,69.1
0,0,6,14,29,0,0,16,22,37,0.0,0.0,35.7,39.8,52.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,10,0,0,0,0,20,0.0,0.0,0.0,0.0,60.5
0,19,19,36,63,0,30,30,45,79,0.0,63.6,63.6,73.3,93.8
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,7,0,0,0,0,19,0.0,0.0,0.0,0.0,70.7
0,0,0,21,40,0,0,0,27,49,0.0,0.0,0.0,42.1,64.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,8,16,0,0,0,27,36,0.0,0.0,0.0,68.9,104.2
0,0,0,9,19,0,0,0,75,80,0.0,0.0,0.0,753.4,795.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,23,0,0,0,0,29,0.0,0.0,0.0,0.0,62.0
0,24,28,31,41,0,39,44,47,55,0.0,66.1,67.7,97.3,125.8
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,18,0,0,0,0,38,0.0,0.0,0.0,0.0,59.4
0,0,0,0,21,0,0,0,0,29,0.0,0.0,0.0,0.0,53.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7,10,10,48,62,25,30,30,70,73,70.8,80.5,80.5,105.0,176.6
0,0,0,0,16,0,0,0,0,25,0.0,0.0,0.0,0.0,66.3
0,0,0,0,15,0,0,0,0,27,0.0,0.0,0.0,0.0,66.9
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,9,9,29,45,0,19,19,38,59,0.0,67.4,67.4,67.9,78.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,23,0,0,0,0,30,0.0,0.0,0.0,0.0,45.9
0,0,0,0,28,0,0,0,0,34,0.0,0.0,0.0,0.0,63.2
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,18,0,0,0,0,27,0.0,0.0,0.0,0.0,71.3
0,23,34,49,65,0,43,53,66,85,0.0,85.9,110.0,130.3,186.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,12,24,0,0,0,24,34,0.0,0.0,0.0,77.3,83.2
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0,0,0,0,35,0.0,0.0,0.0,0.0,56.1
0,0,0,0,20,0,0,0,0,31,0.0,0.0,0.0,0.0,42.0
0,9,11,17,25,0,19,23,26,33,0.0,53.0,58.0,65.5,80.4
0,0,10,23,28,0,0,16,31,37,0.0,0.0,58.0,61.4,71.4
0,0,0,0,12,0,0,0,0,23,0.0,0.0,0.0,0.0,75.7
0,0,0,0,12,0,0,0,0,17,0.0,0.0,0.0,0.0,56.8
0,0,0,0,13,0,0,0,0,20,0.0,0.0,0.0,0.0,59.8
0,0,13,32,66,0,0,32,60,75,0.0,0.0,65.5,71.8,90.3
0,0,0,0,6,0,0,0,0,14,0.0,0.0,0.0,0.0,55.8
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,7,0,0,0,0,13,0.0,0.0,0.0,0.0,50.5
0,0,0,0,16,0,0,0,0,21,0.0,0.0,0.0,0.0,51.0
20,33,37,45,101,42,87,91,98,224,58.3,162.4,174.3,278.6,396.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0,0,0,0,34,0.0,0.0,0.0,0.0,53.8
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,11,0,0,0,0,64,0.0,0.0,0.0,0.0,148.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,21,33,0,0,0,27,65,0.0,0.0,0.0,54.9,291.8
0,0,0,0,47,0,0,0,0,51,0.0,0.0,0.0,0.0,74.9
0,0,0,0,6,0,0,0,0,13,0.0,0.0,0.0,0.0,56.1
0,41,44,54,86,0,51,54,61,96,0.0,68.3,75.4,80.5,94.4
0,0,0,0,21,0,0,0,0,30,0.0,0.0,0.0,0.0,70.0
0,0,0,0,9,0,0,0,0,61,0.0,0.0,0.0,0.0,755.8
0,0,0,0,21,0,0,0,0,31,0.0,0.0,0.0,0.0,53.8
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,54,58,59,0,0,115,132,140,0.0,0.0,372.3,401.1,402.2
25,26,26,36,37,36,39,39,45,47,65.1,66.4,66.4,80.0,85.3
0,0,7,38,45,0,0,16,45,53,0.0,0.0,40.6,50.4,54.0
0,0,9,11,25,0,0,22,36,125,0.0,0.0,86.5,102.5,966.7
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
32,40,42,50,65,40,46,50,61,73,67.3,72.9,75.6,82.5,96.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
8,19,28,34,49,18,37,59,82,92,61.2,153.9,285.2,319.2,337.6
0,10,14,16,24,0,49,51,55,149,0.0,205.0,207.3,211.6,851.0
0,39,56,56,64,0,47,62,65,77,0.0,42.3,57.5,60.0,71.0
0,0,0,0,11,0,0,0,0,22,0.0,0.0,0.0,0.0,47.1
0,0,0,6,11,0,0,0,22,22,0.0,0.0,0.0,71.4,77.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,29,29,40,40,0,46,46,46,48,0.0,59.6,59.6,64.6,93.9
0,0,0,0,27,0,0,0,0,42,0.0,0.0,0.0,0.0,85.4
0,0,0,0,7,0,0,0,0,23,0.0,0.0,0.0,0.0,60.4
40,42,42,65,93,52,62,62,73,118,66.2,79.6,79.6,100.2,141.9
0,0,0,0,22,0,0,0,0,31,0.0,0.0,0.0,0.0,77.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,30,0,0,0,0,39,0.0,0.0,0.0,0.0,71.1
0,0,0,17,31,0,0,0,28,42,0.0,0.0,0.0,42.3,60.8
0,0,15,25,32,0,0,30,37,45,0.0,0.0,31.4,55.5,67.8
27,40,60,88,113,50,87,131,156,283,132.5,270.7,441.4,640.9,818.8
0,0,0,0,11,0,0,0,0,17,0.0,0.0,0.0,0.0,2.6
0,15,16,20,36,0,27,28,37,46,0.0,45.1,47.0,58.8,68.3
0,0,0,17,59,0,0,0,46,94,0.0,0.0,0.0,113.8,242.7
0,0,0,0,16,0,0,0,0,28,0.0,0.0,0.0,0.0,71.3
0,6,9,12,17,0,16,19,20,26,0.0,51.2,53.0,55.9,62.2
0,9,9,17,29,0,16,16,25,34,0.0,38.3,38.3,44.5,45.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,9,0,0,0,0,16,0.0,0.0,0.0,0.0,52.7
0,26,26,27,56,0,37,51,55,73,0.0,52.7,59.8,67.5,192.3
0,0,0,0,38,0,0,0,0,45,0.0,0.0,0.0,0.0,68.5
0,0,0,0,180,0,0,0,0,90,0.0,0.0,0.0,0.0,231.2
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,15,0,0,0,0,20,0.0,0.0,0.0,0.0,74.7
0,26,27,35,56,0,34,40,43,64,0.0,49.7,51.7,55.4,59.5
7,33,41,45,58,22,44,52,57,70,48.7,74.4,87.3,99.9,130.6
7,15,16,19,25,16,26,29,44,67,13.0,61.4,70.9,198.5,300.8
8,57,57,86,103,21,70,70,97,127,68.3,69.2,69.2,70.9,89.2
0,0,0,0,23,0,0,0,0,33,0.0,0.0,0.0,0.0,65.8
0,18,19,21,22,0,30,30,31,36,0.0,62.8,65.0,75.6,80.6
38,39,39,51,71,48,58,58,77,80,68.7,72.7,72.7,74.7,83.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,9,20,52,70,0,27,59,64,78,0.0,51.4,54.3,61.7,112.1
0,0,0,6,18,0,0,0,18,25,0.0,0.0,0.0,37.4,71.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,9,0,0,0,0,17,0.0,0.0,0.0,0.0,60.3
15,26,29,36,47,33,35,42,46,77,67.2,69.4,72.2,82.1,106.0
0,0,0,0,7,0,0,0,0,13,0.0,0.0,0.0,0.0,55.8
0,0,0,7,17,0,0,0,13,22,0.0,0.0,0.0,67.2,69.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,17,0,0,0,0,92,0.0,0.0,0.0,0.0,1070.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,19,20,24,36,0,28,33,36,55,0.0,47.7,51.5,56.3,67.9
0,0,0,0,16,0,0,0,0,22,0.0,0.0,0.0,0.0,59.1
0,0,0,0,11,0,0,0,0,17,0.0,0.0,0.0,0.0,47.2
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,14,0,0,0,0,19,0.0,0.0,0.0,0.0,29.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,7,24,27,0,0,15,33,38,0.0,0.0,57.3,61.3,68.7
17,52,52,53,74,43,62,62,70,86,66.5,95.6,95.6,98.3,121.8
0,0,0,0,21,0,0,0,0,31,0.0,0.0,0.0,0.0,65.4
0,0,10,13,21,0,0,17,21,28,0.0,0.0,56.6,58.2,61.1
0,15,15,22,25,0,23,23,32,37,0.0,63.7,63.7,74.9,82.7
0,11,18,19,32,0,20,28,36,41,0.0,56.9,75.9,79.7,91.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,52,0,0,0,0,61,0.0,0.0,0.0,0.0,75.2
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,12,27,35,45,0,17,30,40,51,0.0,10.9,12.9,20.6,28.5
0,0,0,10,31,0,0,0,21,41,0.0,0.0,0.0,52.4,71.8
0,0,0,0,18,0,0,0,0,32,0.0,0.0,0.0,0.0,67.8
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,10,11,34,0,0,17,19,39,0.0,0.0,61.0,63.1,70.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,9,28,0,0,0,19,38,0.0,0.0,0.0,56.1,60.4
0,16,20,31,40,0,23,38,43,49,0.0,75.4,82.2,101.1,110.4
0,0,0,0,19,0,0,0,0,30,0.0,0.0,0.0,0.0,67.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,8,55,57,68,0,74,82,84,99,0.0,82.7,93.3,95.5,97.9
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,11,18,19,0,0,26,27,31,0.0,0.0,60.6,74.0,76.2
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,16,16,55,0,0,30,32,72,0.0,0.0,84.3,103.0,123.4
0,0,0,9,26,0,0,0,16,38,0.0,0.0,0.0,73.6,97.8
0,0,0,0,20,0,0,0,0,25,0.0,0.0,0.0,0.0,52.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,21,33,36,59,0,33,46,51,121,0.0,48.8,59.5,71.5,277.7
9,16,38,41,48,22,52,55,58,69,79.7,88.8,97.7,102.7,110.3
0,0,0,0,14,0,0,0,0,21,0.0,0.0,0.0,0.0,58.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,18,0,0,0,0,27,0.0,0.0,0.0,0.0,42.3
0,0,0,0,27,0,0,0,0,39,0.0,0.0,0.0,0.0,53.5
0,0,0,7,20,0,0,0,19,36,0.0,0.0,0.0,60.6,72.7
0,0,0,0,13,0,0,0,0,28,0.0,0.0,0.0,0.0,60.4
0,0,0,0,13,0,0,0,0,20,0.0,0.0,0.0,0.0,56.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,9,10,11,23,0,21,22,27,30,0.0,62.7,74.4,80.4,108.2
0,0,0,11,22,0,0,0,19,39,0.0,0.0,0.0,49.2,163.8
0,0,0,0,28,0,0,0,0,36,0.0,0.0,0.0,0.0,56.6
0,0,0,0,24,0,0,0,0,32,0.0,0.0,0.0,0.0,58.4
0,27,32,35,50,0,42,52,55,73,0.0,58.4,59.3,66.5,392.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,27,27,31,62,0,42,42,43,74,0.0,102.1,102.1,105.7,119.8
0,0,0,0,8,0,0,0,0,13,0.0,0.0,0.0,0.0,59.8
0,0,0,16,35,0,0,0,24,46,0.0,0.0,0.0,71.6,83.7
6,35,36,59,111,18,41,67,89,216,29.9,55.4,65.5,125.7,299.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,9,0,0,0,0,14,0.0,0.0,0.0,0.0,56.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,9,20,0,0,0,23,32,0.0,0.0,0.0,69.0,84.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,6,22,0,0,0,14,45,0.0,0.0,0.0,11.1,60.2
0,0,0,0,25,0,0,0,0,30,0.0,0.0,0.0,0.0,22.9
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,8,0,0,0,0,14,0.0,0.0,0.0,0.0,54.6
9,18,18,26,49,20,28,28,62,64,45.1,55.4,55.4,63.0,70.7
0,0,0,7,32,0,0,0,13,38,0.0,0.0,0.0,45.1,57.7
0,0,0,0,8,0,0,0,0,19,0.0,0.0,0.0,0.0,71.8
0,24,35,48,65,0,36,46,61,75,0.0,61.1,63.9,68.7,83.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,12,0,0,0,0,21,0.0,0.0,0.0,0.0,53.2
0,0,0,0,12,0,0,0,0,28,0.0,0.0,0.0,0.0,47.5
0,0,0,0,8,0,0,0,0,13,0.0,0.0,0.0,0.0,60.0
0,0,18,32,55,0,0,33,48,67,0.0,0.0,66.3,78.8,105.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,27,30,0,0,0,34,39,0.0,0.0,0.0,40.7,41.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7,20,30,39,40,8,25,31,41,43,2.8,10.9,11.1,20.6,30.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,26,0,0,0,0,38,0.0,0.0,0.0,0.0,76.3
51,54,55,56,60,57,61,65,66,67,43.2,50.8,55.5,61.6,64.9
0,13,25,27,43,0,16,36,39,66,0.0,20.6,41.3,44.5,55.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,10,10,13,16,0,21,21,21,21,0.0,51.8,51.8,59.6,64.7
0,21,21,29,30,0,37,37,37,38,0.0,59.1,59.1,77.3,91.9
0,14,14,24,37,0,28,28,40,51,0.0,61.3,61.3,101.7,103.3
0,6,6,11,12,0,15,15,19,22,0.0,48.5,48.5,103.5,110.4
0,9,12,19,35,0,17,22,30,44,0.0,33.1,35.2,38.0,44.0
0,7,27,27,37,0,31,32,38,57,0.0,55.4,61.5,62.3,68.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,13,39,54,0,0,25,49,65,0.0,0.0,33.1,58.5,71.9
0,0,14,16,27,0,0,27,35,44,0.0,0.0,66.2,101.9,124.9
8,9,9,15,29,19,23,23,27,35,65.6,68.6,68.6,99.8,103.7
0,0,0,0,8,0,0,0,0,14,0.0,0.0,0.0,0.0,27.0
20,29,29,34,34,32,37,37,41,43,51.5,53.4,53.4,59.2,62.8
0,0,0,8,39,0,0,0,14,49,0.0,0.0,0.0,44.3,53.4
32,42,42,48,48,45,50,52,55,56,58.5,62.5,65.0,71.7,90.3
0,0,0,0,31,0,0,0,0,42,0.0,0.0,0.0,0.0,51.8
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,6,8,8,19,0,18,19,22,30,0.0,65.3,65.7,71.8,77.8
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,10,23,0,0,0,28,92,0.0,0.0,0.0,63.3,1519.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,6,0,0,0,0,13,0.0,0.0,0.0,0.0,20.7
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,10,22,0,0,0,16,29,0.0,0.0,0.0,57.8,65.1
0,17,27,32,51,0,29,37,44,62,0.0,46.1,63.4,67.7,82.7
0,8,8,47,52,0,17,17,55,59,0.0,59.8,59.8,67.6,71.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,8,18,0,0,0,20,35,0.0,0.0,0.0,79.8,114.8
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,25,0,0,0,0,32,0.0,0.0,0.0,0.0,60.7
0,0,0,0,32,0,0,0,0,42,0.0,0.0,0.0,0.0,68.5
0,0,0,0,10,0,0,0,0,22,0.0,0.0,0.0,0.0,71.7
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,9,0,0,0,0,21,0.0,0.0,0.0,0.0,35.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
